GlobalID,ano_flate_id,aar,ano_round,region,kartleggingsenhet_1m2,Light1,Light2,Moist1,Moist2,pH1,pH2,Nitrogen1,Nitrogen2,fpci.min,cwm_Light,cwm_Moisture,cwm_pH,cwm_Nitrogen,richness
{DEFCF2D7-2F86-401E-ACFB-674C8AA2260C},ANO0010,2019,round1,Central,V1-C-5,0.5979250908833662,NA,0.5979156826662376,NA,0.8947725086235898,NA,0.9506555895246761,NA,0.5979156826662376,4.9393939393939394,6.848484848484849,3.378787878787879,2.4393939393939394,14
{407934A3-5972-4C22-B993-58CA97C3FF4B},ANO0010,2019,round1,Central,V1-C-6,0.7152222393717341,NA,0.5984965593009524,NA,0.8105185192062873,NA,0.9496412705419465,NA,0.5984965593009524,5.0625,6.854166666666667,3.1458333333333335,2.4375,13
{14CF9106-FE2B-4E03-B0DC-5AE32AFD1E7F},ANO0016,2019,round1,Central,V1-C-6,0.5552810506883606,NA,0.4303937297411356,NA,0.781588187198198,NA,NA,0.7052746608101375,0.4303937297411356,4.658436213991769,5.209876543209877,3.0658436213991767,2.9588477366255144,18
{63BEE88A-40F9-48C9-B7C7-82960DCA63E5},ANO0016,2019,round1,Central,V1-C-5,0.6861263008505714,NA,0.3621135230290629,NA,0.4098351473468762,NA,0.7246698211125421,NA,0.3621135230290629,5.03486529318542,4.541996830427893,2.068145800316957,2.01743264659271,17
{0ED706D6-5AE6-47AF-A78F-6709C16A865B},ANO0016,2019,round1,Central,V1-C-6,0.5582578653418356,NA,0.5685223804348252,NA,0.522190546828329,NA,0.924332774948474,NA,0.522190546828329,4.6780487804878055,6.560975609756097,2.3609756097560974,2.3902439024390243,10
{6379CB55-7917-486D-94F6-535A2B7F4A56},ANO0016,2019,round1,Central,V1-C-5,0.5813108458148646,NA,0.7468501916664516,NA,NA,0.5437657726529675,NA,0.4952566081376842,0.4952566081376842,4.829931972789116,7.13265306122449,4.812925170068027,4.139455782312925,14
{287A06BD-4313-4015-B6A4-A97558C10BE2},ANO0016,2019,round1,Central,V1-C-6,0.5206531881677229,NA,0.39468417785372945,NA,0.676848444368042,NA,0.7641884950197158,NA,0.39468417785372945,4.430292598967298,4.860585197934595,2.7762478485370052,2.091222030981067,10
{984D28FA-D169-413F-8765-B36B321C8D47},ANO0016,2019,round1,Central,V1-C-6,0.5984178862879403,NA,0.41911632234265506,NA,0.3795359228196869,NA,0.7622820641606095,NA,0.3795359228196869,4.942640692640692,5.099567099567099,1.9891774891774892,2.0876623376623376,9
{6FFA82E4-805D-4453-AA2F-659A56471937},ANO0016,2019,round1,Central,V1-C-6,0.5786650038212577,NA,0.3514303640023385,NA,0.701262329677346,NA,NA,0.8277655961674337,0.3514303640023385,4.8125,4.4375,2.84375,2.78125,5
{30CEA49B-A36D-4C5B-B2D5-6F059A3A1542},ANO0020,2019,round1,Western,V1-C-5,0.5938066164685353,NA,0.5796143451045562,NA,0.1254365905498157,NA,0.24079857166193402,NA,0.1254365905498157,4.912259615384615,6.669471153846153,1.3269230769230769,1.3149038461538463,8
{A2E1E4EF-CAA1-46B7-A7F2-F43E751F1725},ANO0020,2019,round1,Western,V1-C-5,0.556395540117412,NA,0.5845459805935521,NA,0.5318503579261084,NA,0.8080404496786271,NA,0.5318503579261084,4.66577896138482,6.717709720372837,2.386151797603196,2.1731025299600533,7
{1417AFD7-5A4C-4DB6-A1DC-4FAE6063EBA8},ANO0020,2019,round1,Western,V3,0.6777802488902659,NA,NA,0.7068536939260159,0.0678964039500653,NA,0.1707012006716304,NA,0.0678964039500653,5.074074074074074,6.950617283950617,1.0740740740740742,1.0740740740740742,5
{268F446F-0C61-49BF-B3DB-01F151CD7319},ANO0020,2019,round1,Western,V1-C-5,0.67205995588547085,NA,NA,0.8105164225226617,0.053633861613962996,NA,0.7153335855314115,NA,0.053633861613962996,5.021505376344086,7.913978494623656,1.1397849462365592,2,5
{12749F17-8BA1-4EB2-84A3-633846AEC586},ANO0020,2019,round1,Western,V1-C-5,0.8518937322267244,NA,0.637313683436715,NA,0.23119685317024863,NA,0.39214016759195347,NA,0.23119685317024863,5.1923076923076925,6.935897435897436,1.6025641025641026,1.5128205128205128,6
{169BD197-7D47-4271-AE69-AC618143B671},ANO0020,2019,round1,Western,V1-C-5,0.6651320239141013,NA,0.4898090500721874,NA,0.26342785302472277,NA,0.5478256669642814,NA,0.26342785302472277,5.014925373134329,5.791044776119403,1.6865671641791045,1.7164179104477613,10
{2E4862FE-8B56-4250-84B3-AAC33B402C45},ANO0022,2019,round1,Southern,V1-C-6,0.638888679658651,NA,0.7286717924283248,NA,0.6528882098997044,NA,NA,0.6217147329452555,0.6217147329452555,4.99,7.1,2.71,3.08,8
{38E2470F-3E0F-4283-97B9-71DB015F8F20},ANO0022,2019,round1,Southern,V1-C-6,0.5964351367024,NA,0.5601287030859295,NA,0.5404061896098109,NA,0.9114543037696057,NA,0.5404061896098109,4.929577464788732,6.47887323943662,2.408450704225352,2.3661971830985915,4
{3A83318C-FE47-4CDD-8CFF-2EE9929D93BC},ANO0022,2019,round1,Southern,V1-C-2,0.7371571703237693,NA,NA,0.7122628607887045,NA,0.5118478244182683,NA,0.6768915331386421,0.5118478244182683,5.083333333333333,8.083333333333334,5,3,2
{07D3098E-F1F7-4DE6-AA0C-D16490BF226B},ANO0040,2019,round1,Northern,V1-C-5,0.5508918266676797,NA,0.45143212585097764,NA,0.3155028064218965,NA,0.8492236912517171,NA,0.3155028064218965,4.629518072289156,5.4156626506024095,1.8222891566265058,2.25,10
{B34DCC8A-09E7-4980-921E-D417E9882BA6},ANO0040,2019,round1,Northern,V1-C-5,0.5973981666061128,NA,0.5363826124112656,NA,0.371022952470363,NA,0.6383792723407113,NA,0.371022952470363,4.935922330097087,6.246601941747572,1.9669902912621358,1.8563106796116504,12
{05A2067D-40AC-40C2-932D-398A2080349F},ANO0040,2019,round1,Northern,V1-C-5,0.6194067096311326,NA,0.5228276043684974,NA,0.23786857718905957,NA,0.6135643840337919,NA,0.23786857718905957,4.971496437054632,6.114014251781472,1.6199524940617578,1.809976247030879,10
{ED96CD9A-F64C-48F8-96B8-DBC380380822},ANO0040,2019,round1,Northern,V2-C-1,NA,0.4821465463068053,0.627425326563294,NA,0.16906035136181669,NA,0.23053429627331426,NA,0.16906035136181669,5.107871720116618,6.55393586005831,1.7551020408163267,2.1341107871720117,12
{D332C85A-9167-49E3-BF2F-6AC5581D4E42},ANO0055,2019,round1,Southern,V4-C-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
{F6F3B6A7-9783-46DA-91F9-A8ED1E2467B4},ANO0055,2019,round1,Southern,V1-C-7,0.622420608420815,NA,0.5478709264446713,NA,0.8829695732705718,NA,0.9438393659607333,NA,0.5478709264446713,4.9743589743589745,6.358974358974359,3.3461538461538463,2.4266666666666667,14
{C19BBE06-05A8-45E6-82B7-D23F4CF40D3C},ANO0057,2019,round1,Eastern,V1-C-1,NA,0.9043276415443262,NA,0.6839844322692878,NA,0.8005208024332133,NA,0.8070254958588936,0.6839844322692878,5.415094339622642,8.132075471698114,4.0754716981132075,2.811320754716981,15
{6E9B8D91-993B-418C-BC83-FB57E4EB8D40},ANO0057,2019,round1,Eastern,V2-C-1,NA,0.8787045297114886,0.5454936600218395,NA,0.19901398718868507,NA,0.2333877151551129,NA,0.19901398718868507,4.481481481481482,6,1.8888888888888888,2.1481481481481484,10
{273E1AC1-89B0-4DEA-BD06-BFAB441AF4D7},ANO0065,2019,round1,Southern,V1-C-2,NA,0.8728584792494504,NA,0.7361818982901878,NA,0.4579691060584505,NA,0.6768915331386421,0.4579691060584505,5.442105263157895,8.042105263157895,5.315789473684211,3,8
{A8532402-D4DF-42B2-AFA3-79D7C9D9161C},ANO0065,2019,round1,Southern,V1-C-2,0.9974758550107354,NA,NA,0.512760264308875,NA,0.5386387573768001,NA,0.6711914504740362,0.512760264308875,5.330578512396694,8.818181818181818,4.8429752066115705,3.008264462809917,4
{10F351CF-F458-4C8F-8F72-1FF068B7C420},ANO0065,2019,round1,Southern,V1-C-1,0.7720826914512823,NA,NA,0.5867229099234701,NA,0.5035654971623093,NA,0.6602720150081041,0.5035654971623093,5.116504854368932,8.359223300970873,5.048543689320388,3.0240963855421685,6
{9E8ECED8-A919-4EDC-9E11-3718D4B9D479},ANO0065,2019,round1,Southern,V1-C-2,0.9962474135689879,NA,0.5977698940206623,NA,NA,0.762433431955117,NA,0.806719298299552,0.5977698940206623,5.329411764705882,6.847058823529412,4.152941176470588,2.8117647058823527,10
{F31B279C-CA7A-472D-B19B-1DC01E6017C0},ANO0065,2019,round1,Southern,V1-C-5,0.7094914916455278,NA,0.5326621296590183,NA,0.5092800913614141,NA,NA,0.8715844467339251,0.5092800913614141,5.057057057057058,6.210210210210211,2.3273273273273274,2.717717717717718,7
{8AD2AFD0-DE22-43D7-9482-331A1DFEA4F1},ANO0066,2019,round1,Eastern,V1-C-1,0.5795273957792627,NA,0.3996431246836511,NA,0.5929729735082199,NA,0.2780630279288397,NA,0.2780630279288397,4.818181818181818,4.909090909090909,2.5454545454545454,1.3636363636363635,5
{B67C989B-AAE0-4FAD-8470-C44A45C12345},ANO0066,2019,round1,Eastern,V2-C-1,NA,0.5933053699097242,0.35986298168604935,NA,0.36758180469551904,NA,0.318562432578115,NA,0.318562432578115,4.6716417910447765,4.298507462686567,2.6417910447761193,2.5671641791044775,5
{1EDE1C02-4EA1-49CD-A5FF-BC14BEE4A000},ANO0066,2019,round1,Eastern,V1-C-1,0.45534295382656353,NA,0.43449572276652765,NA,0.5755325919344487,NA,NA,0.8493190337429755,0.43449572276652765,4,5.25,2.5,2.75,2
{27D884FA-1ACA-4EEB-ACE3-F07FB884E252},ANO0075,2019,round1,Northern,V1-C-6,0.5937314986169897,NA,0.8367397026049814,NA,NA,0.9243866061370514,NA,0.47050702915282644,0.47050702915282644,4.911764705882353,7.294117647058823,3.823529411764706,4.382352941176471,15
{64733F92-BDDB-4549-9020-F62DEB47C2FA},ANO0075,2019,round1,Northern,V1-C-6,NA,0.5085553590507151,0.561041822797525,NA,0.39304664815035517,NA,0.9504576736256068,NA,0.39304664815035517,5.878048780487805,6.487804878048781,2.024390243902439,2.4390243902439024,11
{5885D74B-02DB-45A7-A215-F287FC32F42C},ANO0075,2019,round1,Northern,V1-C-6,0.526769299524848,NA,NA,0.5118984823520533,NA,0.9243866061370514,NA,0.9473660438905375,0.5118984823520533,4.470588235294118,8.823529411764707,3.823529411764706,2.607843137254902,6
{0F4F95FC-0E3F-476B-B6D9-D760745F8B79},ANO0081,2019,round1,Eastern,V1-C-3,NA,0.3626220821057272,0.8956858354286126,NA,NA,0.3071086946509609,NA,0.6768915331386421,0.3071086946509609,6.2,7.4,6.2,3,2
{2745B9B8-6E8F-404E-A5A0-41F3D3CB3CD3},ANO0081,2019,round1,Eastern,V1-C-3,NA,0.6822042566692985,0.5909435726961108,NA,NA,0.5707050691152354,NA,0.7635299817181593,0.5707050691152354,5.605749486652977,6.780287474332648,4.655030800821355,2.874384236453202,17
{85B87BE4-1B7F-42B2-B4B6-550079C951B6},ANO0081,2019,round1,Eastern,V1-C-3,0.6734244067758356,NA,NA,0.4852969295383067,NA,0.5149044618062167,NA,0.6434915330215796,0.4852969295383067,5.022801302931596,8.988599348534201,4.982084690553745,3.048426150121066,7
{D4BDEEA0-3044-4BF8-B82F-43C4A348DBF7},ANO0081,2019,round1,Eastern,V1-C-6,0.8049816677429111,NA,0.5562683620353932,NA,0.9304800888950826,NA,NA,0.6222464151740996,0.5562683620353932,5.147751605995717,6.4411134903640255,3.4775160599571735,3.0792291220556747,12
{D2A83528-012E-462B-98D7-949FAA502128},ANO0081,2019,round1,Eastern,V1-C-6,0.5943406785376574,NA,0.5410351857050153,NA,0.8495426033715395,NA,NA,0.8070393694156868,0.5410351857050153,4.915778251599147,6.292110874200427,3.253731343283582,2.8113006396588487,19
{03480E77-F3EA-4A8E-B169-CE5003607242},ANO0081,2019,round1,Eastern,V4-C-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
{BC987C00-E4A8-4367-9CFA-26503ECF5EF2},ANO0081,2019,round1,Eastern,V1-C-3,NA,0.13685917953869497,0.7281339050112549,NA,0.7507852501684754,NA,0.7947848570577469,NA,0.13685917953869497,6.698067632850242,7.099033816425121,2.980676328502416,2.1483516483516487,8
{5E7050FD-1FED-471D-BE63-4C87AF582B38},ANO0081,2019,round1,Eastern,V1-C-6,NA,0.9805233870413244,NA,0.9261167276029679,NA,0.6445880131430652,NA,0.7118135585774943,0.6445880131430652,5.3496932515337425,7.714723926380368,4.3926380368098155,2.949367088607595,14
{97C34F04-87C2-425C-9828-289D17839BD0},ANO0083,2019,round1,Southern,V1-C-1,0.9178800277293842,NA,NA,0.8484434282030562,0.9580646578337761,NA,NA,0.5084513369825948,0.5084513369825948,5.254980079681275,7.848605577689242,3.553784860557769,4.00996015936255,10
{EF7AACF4-40C9-45F5-BA34-AE49B3B418EB},ANO0084,2019,round1,Eastern,V1-C-2,0.5939255919476915,NA,NA,0.558781294242187,0.8757118676808279,NA,NA,0.4695949413089966,0.4695949413089966,4.913043478260869,8.532608695652174,3.3260869565217392,4.391304347826087,14
{71B6CD5D-D9F5-4646-BC3B-A8B6EB95EC25},ANO0085,2019,round1,Central,V1-C-6,0.7357009093477005,NA,NA,0.7997287858625478,0.015124646261071212,NA,0.6997778886012513,NA,0.015124646261071212,5.081950207468879,7.932572614107884,1.0394190871369293,1.970954356846473,8
{F57544F9-9682-46E8-9054-B2D0D18E3547},ANO0085,2019,round1,Central,V1-C-6,0.5885385117486196,NA,0.4339741192578043,NA,0.4071795208243718,NA,0.9557892856005319,NA,0.4071795208243718,4.877551020408164,5.244897959183674,2.061224489795918,2.4489795918367347,9
{5F05AFB7-C865-49F0-9D66-EFB225124A9B},ANO0091,2019,round1,Northern,V1-C-1,0.7268348498757526,NA,0.787617925251956,NA,NA,0.5821014473776385,NA,0.6987870887709384,0.5821014473776385,5.073529411764706,7.205882352941177,4.588235294117647,2.9682539682539684,11
{56F3A49C-AA0C-497F-B8EB-E21C13E3D83E},ANO0091,2019,round1,Northern,V1-C-1,0.6494174465156278,NA,0.7286717924283248,NA,NA,0.763879442438884,NA,0.5858861413973094,0.5858861413973094,5,7.1,4.15,3.25,4
{E5826DDA-1AD5-4639-947E-A6A11454ECE9},ANO0091,2019,round1,Northern,V1-C-1,0.8561101581330726,NA,0.9006370832688233,NA,NA,0.5536690855601802,NA,0.5953689066182751,0.5536690855601802,5.196312364425163,7.408893709327549,4.754880694143167,3.156934306569343,8
{A966BDCD-8AF1-48BF-B0C2-131821B0DDF5},ANO0091,2019,round1,Northern,V1-C-5,NA,0.7425986113446323,0.5371082557268106,NA,0.45426110145636545,NA,0.9320540108922452,NA,0.45426110145636545,5.553911205073996,6.25369978858351,2.1839323467230445,2.4046610169491522,12
{F104C924-809F-4519-949E-755F56398A0E},ANO0099,2019,round1,Western,V1-C-1,0.5389911408998878,NA,0.6581547520504261,NA,0.5422795977337915,NA,NA,0.9926254453563547,0.5389911408998878,4.551111111111111,6.973333333333334,2.413333333333333,2.542222222222222,13
{41116719-C664-4BBD-8182-1C7139A34628},ANO0099,2019,round1,Western,V2-C-1,NA,0.47959863003451325,0.59195395654081,NA,0.09619639970099464,NA,0.11284366161430819,NA,0.09619639970099464,5.11787072243346,6.425855513307985,1.429657794676806,1.5551330798479086,9
{D916ACA8-32F1-45D6-952C-F714D0663433},ANO0100,2019,round1,Central,V1-C-1,0.5998962725016631,NA,NA,0.7882367033086124,NA,0.5280969617013878,NA,0.6768915331386421,0.5280969617013878,4.9523809523809526,7.9523809523809526,4.904761904761905,3,2
{0E89DC20-B252-49AA-AFB9-4774FC063BE1},ANO0100,2019,round1,Central,V1-C-5,NA,0.25682072400950423,0.5990483686625819,NA,0.5035329537182749,NA,0.7672038444061062,NA,0.25682072400950423,6.433414043583535,6.859564164648911,2.312348668280872,2.096852300242131,9
{F9E693AE-9BB2-4E63-A2AE-37EF87F9B532},ANO0100,2019,round1,Central,V1-C-5,0.9575764764759309,NA,0.9106220506562803,NA,0.21991895789365115,NA,0.6761462375157121,NA,0.21991895789365115,5.2926829268292686,7.426829268292683,1.5731707317073171,1.9268292682926829,10
{E468D9A1-C13C-40BC-A8C5-32CAC9B75D2B},ANO0100,2019,round1,Central,V1-C-6,NA,0.825621888518603,0.6642194750980355,NA,0.6117347678671083,NA,0.8656959755516918,NA,0.6117347678671083,5.482649842271294,6.9842271293375395,2.5962145110410093,2.280757097791798,13
{57696830-B2FC-4EA6-9E8D-C15E2A0D656A},ANO0103,2019,round1,Northern,V1-C-1,0.4622420894906024,NA,0.5901706608700429,NA,NA,0.4679012940389219,NA,0.43108679300136477,0.43108679300136477,4.045454545454546,6.7727272727272725,5.257575757575758,4.769230769230769,3
{97CC3F84-1E00-42F8-933C-02E183A95F83},ANO0103,2019,round1,Northern,V1-C-1,0.45534295382656353,NA,NA,0.32230645185129286,NA,0.837625977111015,NA,0.6768915331386421,0.32230645185129286,4,10,4,3,1
{45374589-F0C4-417A-90DD-99E12CB95251},ANO0103,2019,round1,Northern,V1-C-1,0.4716052021775122,NA,NA,0.35108381362372976,NA,0.8025085796480956,NA,0.6153102829228088,0.35108381362372976,4.107142857142857,9.821428571428571,4.071428571428571,3.0892857142857144,4
{E2EA8E70-DCEA-4DD9-9F31-BE9EF7399400},ANO0103,2019,round1,Northern,V1-C-1,0.6206503239555811,NA,NA,0.9222948695434421,NA,0.5855017007917531,NA,0.7277717792186096,0.5855017007917531,4.972677595628415,7.721311475409836,4.5683060109289615,2.926229508196721,6
{91EB5A40-1E5F-46AA-A0F2-0D5EC56819E5},ANO0103,2019,round1,Northern,V1-C-1,0.6521772805541539,NA,NA,0.7758172928549827,NA,0.5118478244182683,NA,0.6488324647988296,0.5118478244182683,5.00262123197903,7.973787680209699,5,3.0406824146981624,5
{D1584A44-2D4A-4717-B9A5-BD3D6943D332},ANO0103,2019,round1,Northern,V1-C-1,0.6213781206648245,NA,NA,0.8363169900407361,NA,0.5075313092545101,NA,0.5962993322390262,0.5075313092545101,4.973368841544608,7.869507323568576,5.025299600532623,3.1478029294274306,4
{6C4C494F-D353-4848-8E97-C36B51A71C01},ANO0103,2019,round1,Northern,V1-C-2,0.9590870599561281,NA,0.5803299272937013,NA,NA,0.6930249287342878,NA,0.8552648096258836,0.5803299272937013,5.294117647058823,6.676470588235294,4.294117647058823,2.7413793103448274,5
{0BBA4D39-D151-47A5-B90B-7B7771B8113C},ANO0103,2019,round1,Northern,V1-C-2,NA,0.47893482542265853,0.8515689184096686,NA,NA,0.5858887046800302,NA,0.5285711927823552,0.47893482542265853,5.943396226415095,7.320754716981132,4.566037735849057,3.8125,6
{69B9284C-B5D9-40BE-99FD-8B60317842E4},ANO0103,2019,round1,Northern,V1-C-2,NA,0.05332677678025377,0.7384961478989299,NA,NA,0.39643115812787433,NA,0.4264420868141447,0.05332677678025377,6.882352941176471,7.117647058823529,5.676470588235294,4.814814814814815,4
{4482B389-6B59-4B9B-8C68-7DAC17FB8A98},ANO0103,2019,round1,Northern,V1-C-2,NA,0.001774080636525066,0.6610163973186199,NA,NA,0.1789631010360025,NA,0.8022933517599756,0.001774080636525066,6.996086105675147,6.978473581213308,6.951076320939334,2.818181818181818,3
{4011CA81-C0D0-47AD-BCB5-808190DEA2B8},ANO0103,2019,round1,Northern,V1-C-2,0.7369747592555609,NA,0.6718430362861622,NA,0.9825995632919449,NA,NA,0.9434036784464017,0.6718430362861622,5.083160083160083,6.997920997920998,3.6216216216216215,2.6135881104033967,6
{62A04026-0FDA-4805-BE88-D74D25762499},ANO0103,2019,round1,Northern,V1-C-2,0.898485049583901,NA,0.6909589440089052,NA,NA,0.7583286280011969,NA,0.5861600479617776,0.5861600479617776,5.236559139784946,7.032258064516129,4.161290322580645,3.247311827956989,4
{1C926A8D-842B-47B2-90D9-E8B06FD03E4C},ANO0108,2019,round1,Eastern,V1-C-6,0.6494174465156278,NA,0.6811474712493815,NA,0.8136427500254495,NA,0.9774534022586441,NA,0.6494174465156278,5,7.014634146341463,3.154471544715447,2.489430894308943,14
{0BD9284F-12D4-4566-8796-E7BB5019398F},ANO0108,2019,round1,Eastern,V1-C-3,0.679215843280657,NA,0.8530694938184759,NA,NA,0.9555674251940278,NA,0.5999616903234138,0.5999616903234138,5.028301886792453,7.323450134770889,3.76010781671159,3.1118598382749325,11
{823F9A48-9D84-49B0-A8E9-DB12929B4A63},ANO0111,2019,round1,Central,V1-C-5,0.6295518486722748,NA,0.5941162380115006,NA,0.6827093918328088,NA,0.9073269446775103,NA,0.5941162380115006,4.981132075471698,6.811320754716981,2.792452830188679,2.358490566037736,8
{8848EFCD-C2C1-49C7-BCE6-AC0B5F85DB02},ANO0111,2019,round1,Central,V1-C-5,0.7055708697528389,NA,0.5547914013050251,NA,0.47577360933247764,NA,0.7938824475539907,NA,0.47577360933247764,5.053333333333334,6.426666666666667,2.24,2.1466666666666665,7
{15A868EF-9717-41A5-A9F7-2C02BB6281D1},ANO0111,2019,round1,Central,V1-C-5,0.8794997626300897,NA,0.5483254670989629,NA,0.6890471852177665,NA,NA,0.957035025806965,0.5483254670989629,5.218527315914489,6.363420427553444,2.8099762470308787,2.5938242280285038,11
{EA6364FF-73F3-4557-8997-9222E3D0DBAA},ANO0111,2019,round1,Central,V1-C-1,0.541066433505983,NA,0.5111714385488559,NA,0.8887464015016111,NA,NA,0.648895924184433,0.5111714385488559,4.5647840531561465,5.999999999999999,3.362126245847176,3.040590405904059,10
{3899D4F5-229C-4410-B1C2-CF944A590631},ANO0111,2019,round1,Central,V1-C-6,0.829910592635234,NA,0.6411882460948413,NA,0.9954467296601994,NA,NA,0.8936575338983755,0.6411882460948413,5.171428571428572,6.942857142857143,3.657142857142857,2.6857142857142855,10
{8F548E35-7EB8-4CDC-8362-626B50D98DE8},ANO0111,2019,round1,Central,V1-C-1,NA,0.9058436508840899,0.5746272033342312,NA,0.4101496632176531,NA,0.6968659847424037,NA,0.4101496632176531,5.413793103448276,6.620689655172414,2.0689655172413794,1.9655172413793103,9
{8014988A-3935-45C6-A548-446A8C69738D},ANO0111,2019,round1,Central,V1-C-2,0.5951412291241928,NA,0.7975284592793208,NA,0.8291575061676673,NA,NA,0.5630942320065674,0.5630942320065674,4.921052631578948,7.223684210526316,3.1973684210526314,3.473684210526316,12
{D62A82BC-9D1F-4F92-B934-9F4FA886E3B9},ANO0114,2019,round1,Eastern,V1-C-5,0.5799023488044822,NA,0.5265436231139121,NA,0.19670981101141177,NA,0.6173415516346659,NA,0.19670981101141177,4.820652173913044,6.150362318840579,1.5126811594202898,1.8170289855072463,8
